GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3181,218,(X),(X),107,78,3.4,2.4,241,102,7.6,3.2,83,75,34.4,23.0,294,112,9.2,3.5,0,16,0.0,9.7,205,80,6.4,2.5,24,22,11.7,10.6,25,29,0.8,0.9,0,16,0.0,57.0
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1770,78,(X),(X),290,100,16.4,5.7,694,119,39.2,6.6,254,87,36.6,11.3,174,88,9.8,4.9,7,13,4.0,7.7,76,46,4.3,2.6,29,41,38.2,49.1,0,11,0.0,1.7,0,11,-,**
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4219,328,(X),(X),64,76,1.5,1.8,210,102,5.0,2.3,0,16,0.0,13.3,663,209,15.7,4.9,64,76,9.7,11.3,129,136,3.1,3.2,0,16,0.0,20.6,56,53,1.3,1.2,0,16,0.0,38.1
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3309,121,(X),(X),785,171,23.7,5.0,1467,197,44.3,5.7,457,139,31.2,8.8,116,69,3.5,2.1,21,30,18.1,24.1,572,111,17.3,3.4,284,94,49.7,15.9,23,33,0.7,1.0,23,33,100.0,59.4
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4523,284,(X),(X),63,74,1.4,1.6,208,100,4.6,2.2,63,74,30.3,29.1,570,185,12.6,4.1,0,16,0.0,5.1,145,85,3.2,1.9,0,16,0.0,18.6,80,79,1.8,1.8,0,16,0.0,30.3
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2284,152,(X),(X),367,141,16.1,6.2,1223,180,53.5,7.0,338,136,27.6,11.5,237,107,10.4,4.7,0,16,0.0,11.9,84,53,3.7,2.3,29,25,34.5,27.0,0,16,0.0,1.3,0,16,-,**
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4140,442,(X),(X),454,215,11.0,4.9,437,170,10.6,4.1,230,77,52.6,20.8,468,212,11.3,4.9,105,150,22.4,30.8,260,177,6.3,4.2,119,147,45.8,38.5,19,30,0.5,0.7,0,16,0.0,65.4
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2022,149,(X),(X),214,124,10.6,6.0,780,166,38.6,7.6,187,121,24.0,14.6,125,71,6.2,3.4,27,31,21.6,22.4,13,25,0.6,1.2,0,11,0.0,79.0,43,42,2.1,2.1,0,11,0.0,43.5
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",925,39,(X),(X),62,32,6.7,3.5,232,58,25.1,6.0,52,31,22.4,12.5,28,19,3.0,2.0,4,7,14.3,20.6,44,17,4.8,1.9,6,9,13.6,19.1,17,19,1.8,2.0,0,11,0.0,69.1
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4677,373,(X),(X),48,56,1.0,1.2,336,199,7.2,4.0,25,41,7.4,12.4,340,163,7.3,3.4,0,18,0.0,8.4,83,91,1.8,1.9,0,18,0.0,29.5,57,56,1.2,1.2,23,39,40.4,52.7
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4816,228,(X),(X),334,144,6.9,3.0,891,228,18.5,4.7,120,86,13.5,9.6,402,135,8.3,2.9,142,105,35.3,21.7,315,185,6.5,3.8,72,83,22.9,25.3,104,82,2.2,1.7,0,16,0.0,24.7
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1628,115,(X),(X),211,106,13.0,6.5,812,136,49.9,8.1,180,105,22.2,11.4,56,47,3.4,2.8,0,11,0.0,38.1,25,23,1.5,1.4,19,21,76.0,38.0,53,36,3.3,2.2,12,18,22.6,39.7
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4536,287,(X),(X),320,209,7.1,4.6,695,234,15.3,5.2,258,201,37.1,21.4,492,188,10.8,4.0,38,61,7.7,11.8,103,76,2.3,1.7,24,39,23.3,32.2,149,107,3.3,2.3,0,16,0.0,18.1
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2922,142,(X),(X),387,136,13.2,4.5,1632,175,55.9,5.1,329,125,20.2,7.1,235,116,8.0,3.9,21,31,8.9,13.6,130,98,4.4,3.3,37,43,28.5,33.2,0,16,0.0,1.0,0,16,-,**
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4441,230,(X),(X),299,222,6.7,4.9,532,198,12.0,4.5,162,146,30.5,24.5,533,225,12.0,5.0,76,80,14.3,13.8,152,114,3.4,2.6,58,73,38.2,40.4,46,52,1.0,1.2,3,29,6.5,62.8
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2808,110,(X),(X),374,136,13.3,4.8,1428,209,50.9,7.0,342,133,23.9,9.3,146,104,5.2,3.7,0,16,0.0,18.5,65,56,2.3,2.0,32,39,49.2,43.6,0,16,0.0,1.1,0,16,-,**
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4031,359,(X),(X),60,72,1.5,1.7,552,154,13.7,3.8,37,60,6.7,10.2,272,143,6.7,3.5,23,38,8.5,13.6,154,90,3.8,2.2,0,16,0.0,17.6,50,46,1.2,1.1,0,16,0.0,40.3
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2944,170,(X),(X),574,191,19.5,6.3,1157,237,39.3,7.9,461,180,39.8,12.5,97,76,3.3,2.6,0,16,0.0,26.1,171,97,5.8,3.2,81,73,47.4,39.6,99,75,3.4,2.6,32,40,32.3,37.9
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2743,225,(X),(X),81,60,3.0,2.2,207,99,7.5,3.5,10,17,4.8,8.4,329,151,12.0,5.4,0,16,0.0,8.7,314,145,11.4,5.2,71,58,22.6,18.0,90,99,3.3,3.6,0,16,0.0,27.7
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2043,103,(X),(X),221,112,10.8,5.4,621,141,30.4,7.2,96,73,15.5,11.2,65,54,3.2,2.6,27,35,41.5,42.7,145,81,7.1,4.0,98,80,67.6,34.7,77,89,3.8,4.3,0,16,0.0,31.1
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",3866,320,(X),(X),150,124,3.9,3.2,291,91,7.5,2.3,80,95,27.5,28.4,394,166,10.2,4.3,51,69,12.9,16.8,146,91,3.8,2.3,19,32,13.0,19.6,96,77,2.5,2.0,0,16,0.0,26.3
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2255,187,(X),(X),550,143,24.4,6.1,954,162,42.3,6.3,482,127,50.5,11.7,231,117,10.2,5.1,55,62,23.8,24.0,129,102,5.7,4.5,13,20,10.1,21.0,72,71,3.2,3.2,0,16,0.0,32.7
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5080,223,(X),(X),1044,286,20.6,5.7,1785,306,35.1,5.9,701,252,39.3,12.3,515,235,10.1,4.6,147,126,28.5,20.7,408,185,8.0,3.6,173,116,42.4,28.5,44,51,0.9,1.0,23,38,52.3,52.3
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1453,89,(X),(X),99,51,6.8,3.5,176,76,12.1,5.1,54,37,30.7,19.7,94,45,6.5,3.2,9,12,9.6,12.8,105,54,7.2,3.7,15,24,14.3,20.6,103,57,7.1,3.9,21,21,20.4,22.0
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4664,232,(X),(X),197,173,4.2,3.8,514,205,11.0,4.3,0,16,0.0,5.7,652,250,14.0,5.3,35,43,5.4,6.9,406,166,8.7,3.7,162,167,39.9,34.3,113,85,2.4,1.8,0,16,0.0,23.0
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1337,61,(X),(X),182,76,13.6,5.7,703,97,52.6,7.1,182,76,25.9,10.2,57,52,4.3,3.9,0,11,0.0,37.7,45,52,3.4,3.9,0,11,0.0,42.5,14,18,1.0,1.4,0,11,0.0,76.1
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3826,288,(X),(X),573,268,15.0,6.8,1545,296,40.4,6.6,439,242,28.4,13.2,338,149,8.8,3.9,0,16,0.0,8.5,349,179,9.1,4.7,134,136,38.4,29.3,35,41,0.9,1.1,0,16,0.0,48.2
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2542,144,(X),(X),323,155,12.7,5.9,1209,243,47.6,8.6,274,150,22.7,11.0,102,83,4.0,3.3,0,16,0.0,25.1,48,45,1.9,1.8,0,16,0.0,41.1,102,81,4.0,3.2,49,46,48.0,43.8
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3265,221,(X),(X),193,88,5.9,2.7,437,134,13.4,4.0,99,51,22.7,12.3,223,101,6.8,3.1,0,16,0.0,12.6,294,121,9.0,3.5,94,84,32.0,22.1,58,39,1.8,1.2,0,16,0.0,37.4
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1623,81,(X),(X),386,94,23.8,5.6,783,91,48.2,5.6,344,86,43.9,9.9,66,49,4.1,3.0,0,11,0.0,34.6,50,50,3.1,3.0,32,40,64.0,48.8,54,55,3.3,3.3,10,15,18.5,29.8
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",361,25,(X),(X),31,25,8.6,6.7,33,19,9.1,5.0,8,11,24.2,23.4,50,30,13.9,8.1,0,11,0.0,40.3,72,32,19.9,8.5,23,20,31.9,24.8,0,11,0.0,8.0,0,11,-,**
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1001,83,(X),(X),58,41,5.8,4.1,175,61,17.5,6.0,15,16,8.6,10.2,103,57,10.3,5.8,6,10,5.8,9.5,66,35,6.6,3.5,16,15,24.2,21.1,43,37,4.3,3.7,21,34,48.8,51.2
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1233,79,(X),(X),54,64,4.4,5.1,160,91,13.0,7.2,41,59,25.6,31.6,192,78,15.6,6.4,13,17,6.8,8.9,141,76,11.4,6.2,0,11,0.0,19.0,27,32,2.2,2.6,0,11,0.0,54.8
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3205,206,(X),(X),164,85,5.1,2.6,530,135,16.5,4.1,90,69,17.0,12.1,369,139,11.5,4.1,0,16,0.0,7.8,162,82,5.1,2.6,74,52,45.7,23.1,97,65,3.0,2.0,0,16,0.0,26.1
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1297,100,(X),(X),54,34,4.2,2.6,194,81,15.0,6.2,40,35,20.6,19.0,125,61,9.6,4.6,14,18,11.2,15.3,42,43,3.2,3.4,0,11,0.0,44.0,66,56,5.1,4.3,0,11,0.0,34.6
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",275,28,(X),(X),0,11,0.0,10.3,14,13,5.1,4.5,0,11,0.0,76.1,45,25,16.4,8.7,0,11,0.0,42.5,18,13,6.5,4.7,0,11,0.0,67.2,0,11,0.0,10.3,0,11,-,**
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1792,75,(X),(X),186,79,10.4,4.3,305,76,17.0,4.2,86,51,28.2,16.9,201,83,11.2,4.6,38,42,18.9,19.1,59,42,3.3,2.3,24,26,40.7,34.0,101,62,5.6,3.5,38,45,37.6,40.2
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",364,62,(X),(X),28,19,7.7,5.2,47,27,12.9,7.3,12,14,25.5,25.1,74,41,20.3,9.9,12,11,16.2,16.0,37,20,10.2,5.5,4,7,10.8,18.5,23,17,6.3,4.5,0,11,0.0,59.4
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1188,88,(X),(X),54,53,4.5,4.4,79,45,6.6,3.7,17,20,21.5,23.2,182,79,15.3,6.4,30,48,16.5,23.5,71,47,6.0,3.8,7,11,9.9,15.5,16,25,1.3,2.1,0,16,0.0,71.2
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1419,123,(X),(X),66,54,4.7,3.7,301,89,21.2,5.8,31,30,10.3,9.3,120,67,8.5,4.7,25,41,20.8,30.7,55,50,3.9,3.5,10,15,18.2,30.5,41,48,2.9,3.4,0,11,0.0,44.5
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1298,81,(X),(X),95,52,7.3,3.9,185,82,14.3,6.1,16,19,8.6,9.7,298,98,23.0,7.3,21,22,7.0,7.4,226,70,17.4,5.6,58,42,25.7,17.3,23,21,1.8,1.6,0,11,0.0,59.4
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2078,169,(X),(X),119,95,5.7,4.5,305,131,14.7,5.8,53,65,17.4,19.8,435,135,20.9,6.2,66,66,15.2,15.4,101,84,4.9,4.2,0,16,0.0,25.3,36,47,1.7,2.3,0,16,0.0,47.5
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1499,86,(X),(X),221,90,14.7,6.1,677,147,45.2,9.3,153,74,22.6,10.0,10,15,0.7,1.0,10,15,100.0,90.1,89,51,5.9,3.5,35,31,39.3,29.4,38,43,2.5,2.9,23,36,60.5,60.5
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3063,133,(X),(X),143,83,4.7,2.7,451,127,14.7,4.1,143,83,31.7,17.5,112,100,3.7,3.3,0,16,0.0,23.2,29,35,0.9,1.1,0,16,0.0,52.9,72,64,2.4,2.1,0,16,0.0,32.7
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4038,331,(X),(X),508,250,12.6,6.3,940,258,23.3,6.2,302,241,32.1,20.9,403,190,10.0,4.5,104,110,25.8,20.8,473,194,11.7,4.9,82,78,17.3,16.7,20,34,0.5,0.9,20,34,100.0,63.7
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2527,152,(X),(X),152,79,6.0,3.1,433,137,17.1,5.1,115,59,26.6,14.3,214,122,8.5,4.7,19,31,8.9,14.3,57,46,2.3,1.8,18,29,31.6,44.3,90,89,3.6,3.5,0,11,0.0,27.7
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2144,134,(X),(X),377,142,17.6,6.5,658,137,30.7,6.5,243,116,36.9,15.9,181,96,8.4,4.3,55,54,30.4,25.7,30,40,1.4,1.9,30,40,100.0,52.0,99,74,4.6,3.4,49,55,49.5,45.6
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1892,89,(X),(X),46,29,2.4,1.5,175,85,9.2,4.4,27,22,15.4,13.7,68,47,3.6,2.4,12,18,17.6,24.3,30,36,1.6,1.9,7,11,23.3,54.3,41,41,2.2,2.1,0,11,0.0,44.5
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1465,74,(X),(X),111,53,7.6,3.6,233,71,15.9,4.7,66,42,28.3,15.7,144,73,9.8,5.0,0,11,0.0,18.7,40,35,2.7,2.3,6,8,15.0,23.7,90,55,6.1,3.7,39,39,43.3,33.6
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3423,156,(X),(X),226,136,6.6,4.0,620,136,18.1,3.9,136,100,21.9,15.1,510,149,14.9,4.3,71,76,13.9,13.8,82,60,2.4,1.7,19,32,23.2,34.9,71,58,2.1,1.7,0,16,0.0,33.0
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,6,(X),(X),0,11,0.0,100.0,0,11,0.0,100.0,0,11,-,**,0,11,0.0,100.0,0,11,-,**,0,11,0.0,100.0,0,11,-,**,0,11,0.0,100.0,0,11,-,**
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2876,150,(X),(X),81,61,2.8,2.1,369,130,12.8,4.6,70,58,19.0,15.5,284,112,9.9,3.8,11,18,3.9,6.3,63,46,2.2,1.6,0,16,0.0,35.6,246,128,8.6,4.4,0,16,0.0,11.5
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2083,115,(X),(X),469,149,22.5,7.1,991,183,47.6,7.9,458,146,46.2,11.4,80,81,3.8,3.8,0,16,0.0,30.3,11,18,0.5,0.9,11,18,100.0,85.9,18,33,0.9,1.6,0,16,0.0,67.2
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2509,154,(X),(X),200,111,8.0,4.4,404,131,16.1,5.1,104,72,25.7,15.4,245,121,9.8,4.7,49,59,20.0,21.6,55,52,2.2,2.1,18,29,32.7,48.0,172,88,6.9,3.5,29,37,16.9,20.2
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1117,97,(X),(X),31,34,2.8,3.0,112,72,10.0,6.4,0,11,0.0,23.2,206,97,18.4,8.5,31,34,15.0,17.0,20,24,1.8,2.1,0,11,0.0,63.7,22,25,2.0,2.3,0,11,0.0,60.7
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1308,101,(X),(X),40,28,3.1,2.2,157,70,12.0,5.3,17,19,10.8,12.6,156,67,11.9,4.9,0,11,0.0,17.4,28,22,2.1,1.7,14,16,50.0,42.2,20,21,1.5,1.6,9,15,45.0,52.4
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2480,93,(X),(X),627,171,25.3,6.6,1746,162,70.4,5.6,614,168,35.2,9.0,201,109,8.1,4.4,13,22,6.5,11.8,62,63,2.5,2.6,0,16,0.0,36.0,52,56,2.1,2.3,0,16,0.0,39.5
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1530,58,(X),(X),340,107,22.2,6.7,775,103,50.7,6.2,309,96,39.9,9.8,18,20,1.2,1.3,0,11,0.0,67.2,110,52,7.2,3.4,31,38,28.2,30.7,20,32,1.3,2.1,0,11,0.0,63.7
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2706,156,(X),(X),174,99,6.4,3.6,589,111,21.8,4.0,146,100,24.8,16.2,105,97,3.9,3.6,0,16,0.0,24.5,28,33,1.0,1.2,28,33,100.0,53.8,88,62,3.3,2.3,0,16,0.0,28.2
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3506,182,(X),(X),581,174,16.6,4.8,1719,232,49.0,5.7,467,166,27.2,9.5,320,140,9.1,4.1,34,39,10.6,13.6,75,64,2.1,1.8,36,49,48.0,46.9,125,100,3.6,2.9,44,48,35.2,38.1
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1919,139,(X),(X),203,112,10.6,5.7,266,114,13.9,5.9,91,87,34.2,25.7,171,77,8.9,3.9,52,39,30.4,18.1,53,48,2.8,2.5,26,41,49.1,50.9,67,62,3.5,3.2,34,56,50.7,49.0
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2207,125,(X),(X),38,42,1.7,1.9,405,140,18.4,6.3,21,32,5.2,7.9,104,71,4.7,3.1,0,16,0.0,24.7,36,31,1.6,1.4,17,27,47.2,48.4,165,98,7.5,4.4,0,16,0.0,16.6
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2440,152,(X),(X),52,63,2.1,2.6,324,101,13.3,4.0,45,59,13.9,16.9,190,104,7.8,4.2,0,16,0.0,14.6,61,62,2.5,2.6,7,26,11.5,38.4,0,16,0.0,1.2,0,16,-,**
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2999,161,(X),(X),649,208,21.6,6.7,1219,183,40.6,5.8,575,198,47.2,12.7,189,101,6.3,3.3,14,22,7.4,11.4,110,93,3.7,3.1,60,73,54.5,44.3,50,57,1.7,1.9,0,16,0.0,40.3
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3606,159,(X),(X),253,103,7.0,2.8,686,177,19.0,4.7,173,89,25.2,11.7,307,123,8.5,3.5,48,59,15.6,19.2,32,35,0.9,1.0,32,35,100.0,50.4,125,92,3.5,2.5,0,16,0.0,21.1
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2660,161,(X),(X),345,176,13.0,6.7,802,207,30.2,7.9,254,149,31.7,14.6,191,103,7.2,4.0,0,16,0.0,14.5,57,65,2.1,2.5,18,30,31.6,58.5,161,122,6.1,4.6,73,81,45.3,38.9
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3158,131,(X),(X),250,128,7.9,4.0,974,217,30.8,6.5,188,113,19.3,11.1,160,89,5.1,2.8,26,21,16.3,19.8,32,47,1.0,1.5,0,16,0.0,50.4,75,59,2.4,1.9,36,55,48.0,52.0
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2577,117,(X),(X),283,159,11.0,6.1,994,150,38.6,5.5,206,135,20.7,12.9,197,117,7.6,4.5,5,8,2.5,4.2,58,56,2.3,2.1,0,16,0.0,37.4,231,118,9.0,4.6,72,80,31.2,27.5
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2315,102,(X),(X),200,104,8.6,4.5,435,123,18.8,5.3,118,74,27.1,17.9,216,107,9.3,4.6,82,70,38.0,26.7,93,85,4.0,3.7,0,16,0.0,27.0,28,35,1.2,1.5,0,16,0.0,53.8
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2525,107,(X),(X),387,157,15.3,6.0,812,176,32.2,6.8,355,150,43.7,16.1,263,128,10.4,5.1,0,16,0.0,10.8,122,83,4.8,3.3,15,25,12.3,20.0,62,64,2.5,2.5,17,33,27.4,44.1
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",838,59,(X),(X),132,53,15.8,6.3,147,49,17.5,5.8,61,36,41.5,23.7,122,47,14.6,5.5,51,28,41.8,23.2,12,14,1.4,1.6,0,11,0.0,82.3,81,39,9.7,4.7,20,24,24.7,27.9
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",3004,176,(X),(X),135,96,4.5,3.2,598,172,19.9,5.7,85,79,14.2,13.0,101,81,3.4,2.7,50,53,49.5,41.1,55,74,1.8,2.5,0,16,0.0,38.4,166,138,5.5,4.5,0,16,0.0,16.5
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2752,122,(X),(X),561,184,20.4,6.5,1305,167,47.4,5.7,542,178,41.5,13.1,61,47,2.2,1.7,0,16,0.0,36.3,113,84,4.1,3.1,0,16,0.0,23.0,19,32,0.7,1.1,19,32,100.0,65.4
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4118,291,(X),(X),473,228,11.5,5.5,366,162,8.9,3.9,47,43,12.8,13.0,1028,264,25.0,5.9,75,73,7.3,7.3,1135,277,27.6,6.4,351,214,30.9,16.7,191,150,4.6,3.7,0,16,0.0,14.5
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",672,57,(X),(X),61,34,9.1,4.7,33,23,4.9,3.4,0,11,0.0,49.6,160,47,23.8,6.3,6,9,3.8,5.3,146,45,21.7,6.5,55,32,37.7,18.1,35,34,5.2,5.0,0,11,0.0,48.2
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1087,52,(X),(X),248,64,22.8,5.8,469,72,43.1,6.3,236,61,50.3,11.5,124,57,11.4,5.2,0,11,0.0,21.3,0,11,0.0,2.7,0,11,-,**,12,18,1.1,1.7,12,18,100.0,82.2
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,11,(X),(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3081,212,(X),(X),631,222,20.5,6.8,1579,202,51.2,5.2,575,206,36.4,12.2,200,94,6.5,3.1,0,16,0.0,13.9,61,42,2.0,1.4,15,26,24.6,43.1,64,75,2.1,2.4,41,67,64.1,63.2
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1558,74,(X),(X),235,79,15.1,5.0,557,97,35.8,5.8,180,73,32.3,12.5,43,31,2.8,2.0,0,11,0.0,43.5,75,52,4.8,3.3,55,46,73.3,30.4,40,37,2.6,2.4,0,11,0.0,45.1
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1439,93,(X),(X),173,72,12.0,5.0,610,90,42.4,5.8,141,69,23.1,11.7,87,66,6.0,4.5,0,11,0.0,28.4,64,49,4.4,3.4,16,25,25.0,39.2,35,33,2.4,2.3,16,25,45.7,53.3
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2590,110,(X),(X),407,147,15.7,5.7,958,183,37.0,7.0,369,134,38.5,13.4,37,40,1.4,1.5,0,16,0.0,46.8,54,67,2.1,2.6,38,62,70.4,57.4,43,55,1.7,2.1,0,16,0.0,43.5
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4778,200,(X),(X),1214,282,25.4,5.7,3537,323,74.0,5.4,1183,276,33.4,7.1,111,108,2.3,2.3,31,50,27.9,45.4,58,65,1.2,1.4,0,18,0.0,37.4,0,18,0.0,0.6,0,18,-,**
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2467,161,(X),(X),617,185,25.0,7.2,1497,170,60.7,6.0,617,185,41.2,11.0,46,41,1.9,1.6,0,16,0.0,42.0,114,81,4.6,3.3,0,16,0.0,22.9,22,38,0.9,1.5,0,16,0.0,60.7
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",419,21,(X),(X),77,29,18.4,6.9,252,42,60.1,10.0,74,29,29.4,11.1,15,14,3.6,3.3,3,5,20.0,38.6,2,3,0.5,0.8,0,11,0.0,100.0,0,11,0.0,6.9,0,11,-,**
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",734,53,(X),(X),233,62,31.7,8.0,512,67,69.8,7.7,219,60,42.8,10.1,6,8,0.8,1.1,0,11,0.0,100.0,24,17,3.3,2.3,14,17,58.3,45.1,0,11,0.0,4.0,0,11,-,**
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3826,123,(X),(X),1025,231,26.8,6.0,2776,192,72.6,4.5,968,226,34.9,7.8,177,105,4.6,2.8,19,32,10.7,18.2,97,55,2.5,1.4,38,36,39.2,32.5,30,33,0.8,0.9,0,18,0.0,52.0
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2097,166,(X),(X),399,159,19.0,7.5,851,138,40.6,6.4,335,156,39.4,15.9,120,67,5.7,3.2,53,47,44.2,31.3,167,82,8.0,3.7,11,19,6.6,10.8,15,25,0.7,1.2,0,16,0.0,73.6
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1803,102,(X),(X),71,41,3.9,2.3,259,62,14.4,3.4,31,29,12.0,11.5,247,92,13.7,5.1,15,22,6.1,8.9,112,56,6.2,3.1,25,23,22.3,18.2,23,25,1.3,1.4,0,11,0.0,59.4
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1681,77,(X),(X),212,87,12.6,5.1,423,87,25.2,5.2,114,65,27.0,13.4,200,80,11.9,4.7,63,46,31.5,19.0,25,25,1.5,1.5,17,19,68.0,50.0,102,58,6.1,3.5,18,29,17.6,27.4
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3700,147,(X),(X),1416,237,38.3,6.6,3155,205,85.3,3.4,1363,239,43.2,7.5,37,39,1.0,1.1,17,27,45.9,54.1,57,67,1.5,1.8,36,59,63.2,55.0,12,20,0.3,0.5,0,18,0.0,82.3
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2893,135,(X),(X),826,207,28.6,6.9,2194,179,75.8,5.1,811,205,37.0,7.8,15,25,0.5,0.9,0,16,0.0,73.6,56,45,1.9,1.6,15,23,26.8,38.6,53,49,1.8,1.7,0,16,0.0,39.1
